ride_id,city,hour,day_of_week,weather,special_event,distance_km,base_fare,driver_supply,customer_segment,surge_multiplier,final_fare,ride_completed,wait_time_mins
IND_01313,Bangalore,20,2,Heavy_Rain,Eid,2.4,20.72,39,Regular,1.55,77.08,1,18
IND_01314,Hyderabad,17,2,Heavy_Rain,Holi,3.0,20.15,11,Regular,1.78,107.6,1,22
IND_01315,Pune,12,3,Heavy_Rain,Diwali,2.4,16.2,38,Budget,1.89,73.48,0,19
IND_01316,Pune,14,2,Heavy_Rain,Holi,1.8,10.25,23,Premium,1.92,35.42,1,20
IND_01317,Hyderabad,7,3,Heavy_Rain,Holi,10.5,12.65,61,Premium,1.67,221.82,1,13
IND_01318,Delhi,0,6,Heavy_Rain,Diwali,3.7,30.0,67,Regular,1.62,179.82,1,12
IND_01319,Ahmedabad,9,5,Dusty,Eid,7.6,8.24,43,Regular,1.75,109.59,1,17
IND_01320,Delhi,12,5,Light_Rain,Regular,1.0,32.62,33,Budget,1.41,45.99,1,17
IND_01321,Pune,22,2,Heavy_Rain,Holi,3.3,18.06,42,Budget,1.79,106.68,1,18
IND_01322,Bangalore,18,3,Dusty,Diwali,2.0,12.85,10,Premium,2.09,53.71,1,25
IND_01323,Hyderabad,12,3,Dusty,Eid,4.0,19.53,35,Budget,3.35,261.7,1,27
IND_01324,Ahmedabad,9,3,Dusty,Holi,7.2,13.53,41,Regular,2.58,251.33,1,21
IND_01325,Delhi,17,1,Dusty,Holi,2.3,33.79,21,Regular,2.21,171.75,1,24
IND_01326,Hyderabad,14,7,Heavy_Rain,Eid,1.0,24.06,24,Budget,1.7,40.9,1,19
IND_01327,Ahmedabad,16,7,Heavy_Rain,Holi,1.4,17.51,18,Regular,1.68,41.18,1,19
IND_01328,Delhi,11,3,Heavy_Rain,Eid,2.6,21.33,34,Budget,3.5,194.1,1,27
IND_01329,Kolkata,16,6,Heavy_Rain,Eid,1.7,10.66,19,Budget,1.68,30.44,1,19
IND_01330,Hyderabad,23,5,Hot,Regular,1.0,10.97,60,Regular,1.47,16.13,1,14
IND_01331,Mumbai,16,6,Dusty,Diwali,2.7,27.68,17,Budget,2.03,151.71,0,21
IND_01332,Hyderabad,15,5,Clear,Regular,1.0,22.14,25,Budget,1.19,26.35,1,17
IND_01333,Hyderabad,0,7,Dusty,Diwali,6.4,8.04,78,Premium,2.18,112.17,1,15
IND_01334,Mumbai,14,4,Dusty,Diwali,2.2,43.06,34,Budget,1.74,164.83,0,19
IND_01335,Chennai,12,2,Heavy_Rain,Holi,22.4,14.02,26,Premium,2.42,760.0,1,22
IND_01336,Mumbai,17,7,Dusty,Diwali,3.6,18.04,17,Budget,2.18,141.58,1,24
IND_01337,Pune,22,5,Dusty,Diwali,10.3,11.35,34,Budget,2.18,254.85,0,20
IND_01338,Pune,11,3,Dusty,Holi,2.1,16.11,38,Premium,3.5,118.41,1,27
IND_01339,Delhi,9,4,Dusty,Diwali,6.7,34.76,47,Budget,2.86,666.07,0,22
IND_01340,Hyderabad,7,4,Dusty,Diwali,31.7,9.88,67,Budget,1.65,516.77,1,13
IND_01341,Mumbai,11,4,Heavy_Rain,Holi,3.9,19.81,29,Premium,2.34,180.79,1,21
IND_01342,Ahmedabad,20,7,Heavy_Rain,Holi,11.3,14.15,31,Regular,1.74,278.22,1,19
IND_01343,Pune,11,5,Heavy_Rain,Diwali,1.6,11.5,32,Budget,1.59,29.26,1,18
IND_01344,Hyderabad,20,5,Dusty,Holi,8.0,8.88,19,Premium,1.86,132.13,1,19
IND_01345,Chennai,21,7,Light_Rain,Regular,2.3,12.8,27,Regular,1.48,43.57,1,17
IND_01346,Bangalore,23,2,Heavy_Rain,Holi,4.8,14.99,51,Premium,1.5,107.93,1,14
IND_01347,Pune,20,2,Heavy_Rain,Eid,6.3,12.77,38,Regular,2.03,163.32,1,20
IND_01348,Bangalore,16,3,Heavy_Rain,Holi,1.9,14.59,20,Budget,2.15,59.6,1,22
IND_01349,Pune,12,7,Heavy_Rain,Diwali,1.0,9.34,33,Premium,2.67,24.94,1,23
IND_01350,Chennai,9,1,Heavy_Rain,Diwali,31.2,19.9,49,Budget,1.67,1036.87,0,16
IND_01351,Pune,19,6,Hot,Regular,1.0,21.23,24,Budget,1.25,26.54,1,17
IND_01352,Kolkata,13,2,Heavy_Rain,Holi,1.6,17.67,21,Premium,1.74,49.19,0,19
IND_01353,Mumbai,15,7,Dusty,Diwali,4.7,34.81,18,Budget,2.47,404.11,1,24
IND_01354,Delhi,14,2,Dusty,Holi,1.2,21.91,24,Budget,1.61,42.33,0,19
IND_01355,Mumbai,5,2,Light_Rain,Regular,1.9,35.49,92,Budget,1.48,99.8,1,8
IND_01356,Kolkata,3,4,Hot,Regular,2.7,10.57,90,Budget,1.34,38.24,1,8
IND_01357,Delhi,1,7,Heavy_Rain,Diwali,4.2,15.0,87,Regular,1.87,117.81,1,12
IND_01358,Hyderabad,16,5,Heavy_Rain,Diwali,4.2,19.98,33,Premium,2.33,195.52,1,22
IND_01359,Ahmedabad,7,3,Light_Rain,Regular,1.7,19.87,58,Regular,1.41,47.63,0,12
IND_01360,Hyderabad,10,2,Dusty,Eid,2.9,15.11,41,Premium,2.68,117.43,1,22
IND_01361,Delhi,19,5,Heavy_Rain,Holi,19.0,32.95,29,Budget,2.03,1270.88,1,21
IND_01362,Bangalore,15,7,Heavy_Rain,Holi,8.9,21.98,28,Budget,1.9,371.68,0,21
IND_01363,Hyderabad,10,3,Dusty,Holi,3.6,20.59,46,Regular,1.9,140.84,1,18
IND_01364,Bangalore,16,2,Dusty,Eid,1.0,18.75,26,Regular,1.75,32.81,1,20
IND_01365,Hyderabad,10,6,Heavy_Rain,Eid,6.8,11.13,30,Budget,2.29,173.32,1,20
IND_01366,Ahmedabad,12,5,Dusty,Holi,1.8,13.55,30,Premium,2.03,49.51,1,20
IND_01367,Delhi,17,3,Heavy_Rain,Eid,1.0,15.94,10,Budget,2.08,33.16,1,23
IND_01368,Chennai,8,2,Hot,Regular,1.0,23.76,39,Premium,1.21,28.75,1,13
IND_01369,Hyderabad,10,6,Heavy_Rain,Eid,5.1,24.82,50,Budget,2.35,297.47,0,20
IND_01370,Kolkata,14,3,Dusty,Eid,4.3,11.87,34,Budget,2.21,112.8,0,22
IND_01371,Mumbai,11,4,Heavy_Rain,Holi,1.4,33.78,29,Budget,1.81,85.6,0,19
IND_01372,Mumbai,12,2,Heavy_Rain,Eid,1.3,31.12,33,Regular,2.49,100.74,1,22
IND_01373,Chennai,8,4,Heavy_Rain,Holi,1.4,22.79,46,Budget,1.51,48.18,0,15
IND_01374,Pune,9,2,Heavy_Rain,Eid,6.9,11.96,45,Regular,1.83,151.02,1,17
IND_01375,Ahmedabad,21,3,Heavy_Rain,Holi,1.0,8.22,25,Budget,3.5,28.77,0,27
IND_01376,Ahmedabad,21,4,Heavy_Rain,Eid,4.5,19.26,29,Budget,2.06,178.54,0,20
IND_01377,Bangalore,20,1,Heavy_Rain,Diwali,33.0,26.35,32,Budget,1.82,1582.58,0,19
IND_01378,Pune,20,6,Heavy_Rain,Eid,1.9,10.9,19,Regular,1.75,36.24,1,19
IND_01379,Pune,7,4,Heavy_Rain,Diwali,1.4,16.3,74,Regular,1.67,38.11,1,13
IND_01380,Bangalore,6,2,Heavy_Rain,Holi,2.9,14.97,90,Budget,1.81,78.58,1,11
IND_01381,Mumbai,20,1,Heavy_Rain,Eid,5.2,43.73,29,Regular,2.03,461.61,1,20
IND_01382,Delhi,16,6,Dusty,Eid,10.6,16.65,19,Premium,2.22,391.81,1,22
IND_01383,Ahmedabad,10,1,Heavy_Rain,Eid,14.0,9.01,50,Regular,1.76,222.01,1,17
IND_01384,Mumbai,22,7,Heavy_Rain,Eid,1.6,39.75,42,Budget,1.72,109.39,1,18
IND_01385,Pune,14,5,Heavy_Rain,Diwali,1.8,11.69,27,Budget,2.73,57.44,0,24
IND_01386,Chennai,2,6,Dusty,Eid,1.9,11.84,78,Premium,1.59,35.77,1,10
IND_01387,Delhi,8,1,Dusty,Holi,14.6,17.16,48,Budget,1.96,491.05,0,17
IND_01388,Delhi,11,7,Light_Rain,Regular,2.1,32.6,37,Budget,1.29,88.31,1,16
IND_01389,Bangalore,12,3,Heavy_Rain,Eid,7.5,23.59,40,Regular,2.28,403.39,1,21
IND_01390,Kolkata,18,1,Dusty,Holi,3.7,20.13,10,Regular,2.08,154.92,1,25
IND_01391,Delhi,16,4,Heavy_Rain,Eid,2.8,30.14,18,Budget,1.98,167.1,0,21
IND_01392,Ahmedabad,21,5,Heavy_Rain,Eid,6.5,17.59,28,Budget,2.1,240.1,0,20
IND_01393,Kolkata,14,5,Heavy_Rain,Holi,1.0,21.92,30,Budget,1.54,33.76,0,18
IND_01394,Pune,19,4,Dusty,Diwali,1.6,20.43,33,Regular,1.98,64.72,1,21
IND_01395,Pune,14,2,Hot,Regular,1.2,16.95,30,Regular,1.28,26.04,1,17
IND_01396,Hyderabad,20,4,Dusty,Eid,6.3,14.54,26,Regular,1.77,162.14,1,19
IND_01397,Hyderabad,15,2,Heavy_Rain,Diwali,1.2,14.15,25,Budget,1.76,29.88,1,20
IND_01398,Delhi,8,1,Hot,Regular,1.4,13.37,42,Budget,1.35,25.27,1,14
IND_01399,Bangalore,9,5,Dusty,Diwali,2.7,26.71,41,Budget,2.58,186.06,0,21
IND_01400,Bangalore,14,7,Heavy_Rain,Holi,21.1,12.34,28,Regular,1.7,442.64,1,19
IND_01401,Delhi,4,1,Heavy_Rain,Holi,1.0,27.24,89,Regular,3.5,95.34,0,18
IND_01402,Kolkata,17,7,Heavy_Rain,Diwali,1.0,9.12,14,Budget,3.5,31.92,0,30
IND_01403,Bangalore,14,3,Heavy_Rain,Eid,10.3,19.4,24,Regular,1.83,365.67,1,20
IND_01404,Kolkata,18,1,Heavy_Rain,Holi,5.9,13.66,10,Budget,1.86,149.9,1,24
IND_01405,Mumbai,16,4,Heavy_Rain,Eid,13.5,33.13,26,Budget,1.95,872.15,1,21
IND_01406,Ahmedabad,16,3,Dusty,Eid,2.3,14.2,21,Regular,2.16,70.55,1,22
IND_01407,Bangalore,10,5,Heavy_Rain,Eid,3.3,15.44,34,Budget,1.98,100.88,1,18
IND_01408,Pune,22,5,Heavy_Rain,Holi,1.7,20.76,43,Budget,1.56,55.06,1,17
IND_01409,Delhi,23,5,Dusty,Holi,4.0,30.78,64,Budget,1.77,217.92,0,15
IND_01410,Pune,10,7,Dusty,Eid,3.8,12.13,38,Budget,2.03,93.57,0,19
IND_01411,Delhi,22,2,Dusty,Diwali,4.1,20.34,31,Budget,1.94,161.78,1,19
IND_01412,Delhi,22,5,Heavy_Rain,Holi,1.0,16.87,32,Budget,1.59,26.82,1,17
IND_01413,Mumbai,15,5,Heavy_Rain,Eid,2.2,22.21,28,Regular,1.88,91.86,1,21
IND_01414,Ahmedabad,12,5,Dusty,Diwali,3.2,7.59,21,Premium,1.93,46.88,1,19
IND_01415,Chennai,16,5,Heavy_Rain,Holi,15.3,24.3,25,Regular,1.89,702.68,1,20
IND_01416,Delhi,9,5,Heavy_Rain,Eid,16.2,19.62,38,Regular,1.91,607.08,0,17
IND_01417,Pune,21,3,Light_Rain,Regular,1.0,18.06,24,Budget,1.38,24.92,1,17
IND_01418,Delhi,23,1,Heavy_Rain,Eid,2.5,32.36,50,Budget,1.51,122.16,1,14
IND_01419,Bangalore,19,2,Heavy_Rain,Eid,1.0,25.38,32,Regular,1.76,44.67,1,20
IND_01420,Kolkata,17,1,Heavy_Rain,Holi,1.9,13.71,20,Budget,1.62,42.2,1,21
IND_01421,Pune,23,1,Dusty,Diwali,15.2,9.76,63,Budget,1.71,253.68,1,15
IND_01422,Bangalore,12,5,Dusty,Diwali,2.9,21.34,25,Regular,2.25,139.24,1,21
IND_01423,Chennai,11,3,Heavy_Rain,Holi,2.5,17.3,31,Budget,2.11,91.26,0,20
IND_01424,Chennai,17,5,Dusty,Eid,1.5,10.75,10,Budget,1.78,28.7,0,22
IND_01425,Ahmedabad,21,6,Dusty,Holi,2.6,10.35,34,Regular,2.06,55.43,1,20
IND_01426,Bangalore,7,5,Dusty,Diwali,1.6,28.8,63,Budget,1.72,79.26,0,13
IND_01427,Bangalore,10,3,Hot,Regular,1.1,18.82,43,Budget,1.48,30.64,1,16
IND_01428,Chennai,21,3,Heavy_Rain,Eid,6.9,22.92,21,Premium,1.83,289.41,1,19
IND_01429,Hyderabad,17,1,Heavy_Rain,Diwali,2.9,19.9,10,Premium,1.93,111.38,1,22
IND_01430,Pune,16,2,Heavy_Rain,Holi,2.9,25.22,16,Premium,2.27,166.02,1,22
IND_01431,Ahmedabad,19,3,Dusty,Diwali,4.3,15.35,16,Budget,1.94,128.05,1,21
IND_01432,Pune,20,1,Heavy_Rain,Holi,1.0,23.6,29,Budget,1.53,36.11,0,18
IND_01433,Ahmedabad,14,6,Dusty,Diwali,2.7,9.76,16,Budget,1.91,50.33,1,20
IND_01434,Ahmedabad,17,6,Heavy_Rain,Holi,4.7,8.89,20,Regular,2.3,96.1,1,24
IND_01435,Mumbai,17,2,Dusty,Holi,1.7,43.09,10,Premium,1.81,132.59,1,22
IND_01436,Mumbai,21,3,Dusty,Holi,2.4,43.58,25,Budget,1.9,198.72,0,19
IND_01437,Delhi,16,4,Heavy_Rain,Holi,2.6,18.3,28,Premium,1.83,87.07,1,20
IND_01438,Hyderabad,1,7,Dusty,Diwali,2.8,19.38,69,Regular,1.64,88.99,1,11
IND_01439,Pune,12,6,Dusty,Diwali,3.4,15.5,34,Budget,1.68,88.54,0,18
IND_01440,Bangalore,10,3,Dusty,Holi,10.1,29.31,48,Premium,1.57,464.77,1,16
IND_01441,Mumbai,16,2,Heavy_Rain,Diwali,3.3,31.83,32,Regular,2.49,261.55,1,23
IND_01442,Kolkata,21,5,Dusty,Diwali,3.4,16.96,34,Budget,2.36,136.09,1,22
IND_01443,Ahmedabad,1,7,Heavy_Rain,Eid,1.0,18.24,83,Budget,2.96,53.99,1,18
IND_01444,Ahmedabad,9,7,Heavy_Rain,Eid,2.5,19.26,52,Budget,1.98,95.34,0,18
IND_01445,Hyderabad,13,5,Heavy_Rain,Holi,2.6,20.68,21,Regular,2.28,122.59,1,22
IND_01446,Hyderabad,18,4,Heavy_Rain,Eid,1.9,13.92,10,Regular,1.87,49.46,1,24
IND_01447,Kolkata,12,6,Dusty,Eid,1.9,7.24,24,Regular,1.75,24.07,1,19
IND_01448,Ahmedabad,9,4,Dusty,Holi,15.1,12.38,47,Regular,2.27,424.35,1,19
IND_01449,Kolkata,9,6,Heavy_Rain,Holi,6.9,8.7,39,Budget,2.25,135.07,1,19
IND_01450,Bangalore,21,3,Dusty,Holi,1.5,20.86,33,Regular,1.76,55.07,1,19
IND_01451,Delhi,18,5,Heavy_Rain,Diwali,4.2,34.89,10,Regular,3.5,512.88,1,32
IND_01452,Delhi,22,6,Heavy_Rain,Eid,1.0,23.42,44,Budget,1.51,35.36,1,17
IND_01453,Chennai,18,3,Heavy_Rain,Diwali,2.5,22.48,10,Regular,1.77,99.47,1,23
IND_01454,Hyderabad,18,3,Heavy_Rain,Holi,4.0,22.56,10,Premium,1.95,175.97,1,24
IND_01455,Pune,12,3,Dusty,Diwali,1.5,9.14,29,Regular,3.5,47.98,1,27
IND_01456,Chennai,7,7,Dusty,Eid,17.1,13.23,67,Budget,1.8,407.22,0,14
IND_01457,Mumbai,13,4,Dusty,Eid,6.3,19.6,35,Regular,2.09,258.07,1,21
IND_01458,Bangalore,7,2,Dusty,Diwali,5.1,29.18,66,Regular,1.96,291.68,1,15
IND_01459,Pune,22,5,Dusty,Diwali,1.3,24.74,38,Premium,1.57,50.49,1,17
IND_01460,Bangalore,8,3,Dusty,Eid,1.0,18.06,45,Budget,2.04,36.84,0,17
IND_01461,Bangalore,21,7,Dusty,Eid,1.0,20.09,37,Premium,1.55,31.14,1,18
IND_01462,Kolkata,21,5,Heavy_Rain,Diwali,6.1,10.06,40,Budget,1.87,114.75,1,19
IND_01463,Bangalore,19,1,Heavy_Rain,Eid,1.9,10.56,17,Budget,1.59,31.9,1,19
IND_01464,Kolkata,16,2,Heavy_Rain,Holi,3.3,9.8,21,Budget,1.99,64.36,1,21
IND_01465,Pune,9,6,Light_Rain,Regular,1.8,23.64,38,Budget,1.38,58.72,1,15
IND_01466,Delhi,3,6,Heavy_Rain,Diwali,1.9,14.55,86,Budget,1.62,44.78,1,9
IND_01467,Delhi,17,1,Dusty,Diwali,3.5,13.78,16,Budget,1.93,93.08,1,22
IND_01468,Pune,20,6,Heavy_Rain,Diwali,3.4,10.4,31,Regular,1.76,62.23,1,19
IND_01469,Ahmedabad,6,2,Heavy_Rain,Holi,2.1,17.51,75,Budget,1.54,56.63,1,10
IND_01470,Mumbai,10,2,Dusty,Holi,2.6,18.52,49,Budget,2.52,121.34,1,21
IND_01471,Mumbai,7,2,Dusty,Diwali,3.0,19.75,54,Budget,2.01,119.09,1,15
IND_01472,Bangalore,19,3,Dusty,Diwali,1.9,14.33,13,Premium,2.01,54.73,1,21
IND_01473,Hyderabad,17,7,Heavy_Rain,Holi,15.0,9.42,10,Budget,2.05,289.67,1,23
IND_01474,Kolkata,19,3,Dusty,Holi,8.9,17.62,28,Regular,2.2,345.0,1,22
IND_01475,Pune,5,3,Dusty,Diwali,16.8,26.52,89,Budget,1.5,668.3,1,8
IND_01476,Delhi,12,5,Dusty,Diwali,2.3,25.42,36,Regular,2.21,129.21,1,21
IND_01477,Ahmedabad,15,7,Dusty,Holi,6.0,12.51,29,Regular,2.17,162.88,1,22
IND_01478,Hyderabad,13,4,Dusty,Eid,2.7,17.64,30,Regular,1.91,90.97,1,20
IND_01479,Mumbai,8,2,Dusty,Eid,5.5,43.74,57,Budget,1.8,433.03,1,16
IND_01480,Kolkata,19,5,Clear,Regular,1.0,12.97,23,Budget,1.16,15.05,1,17
IND_01481,Bangalore,20,6,Heavy_Rain,Diwali,5.5,17.15,30,Regular,2.16,203.74,1,21
IND_01482,Kolkata,11,2,Dusty,Eid,4.2,8.83,31,Budget,3.18,117.93,0,26
IND_01483,Kolkata,20,6,Heavy_Rain,Holi,5.0,20.48,25,Budget,1.85,189.44,1,19
IND_01484,Delhi,16,5,Heavy_Rain,Eid,2.3,24.9,27,Premium,1.84,105.38,1,20
IND_01485,Pune,21,4,Dusty,Diwali,1.8,15.04,35,Budget,1.92,51.98,0,20
IND_01486,Chennai,20,2,Heavy_Rain,Holi,16.3,15.16,29,Budget,1.93,476.92,1,20
IND_01487,Hyderabad,18,4,Dusty,Diwali,1.3,17.8,10,Regular,1.87,43.27,1,24
IND_01488,Ahmedabad,7,4,Dusty,Diwali,4.0,10.7,70,Premium,1.79,76.61,0,14
IND_01489,Mumbai,18,4,Heavy_Rain,Holi,5.0,17.08,10,Regular,1.92,163.97,1,24
IND_01490,Kolkata,13,5,Dusty,Holi,2.0,13.01,28,Regular,1.81,47.1,1,20
IND_01491,Ahmedabad,12,7,Heavy_Rain,Holi,22.6,13.41,24,Premium,1.79,542.49,0,19
IND_01492,Mumbai,6,3,Light_Rain,Regular,1.0,39.76,80,Budget,1.39,55.27,1,9
IND_01493,Pune,12,1,Clear,Regular,1.0,13.3,32,Budget,1.09,14.5,1,15
IND_01494,Mumbai,7,2,Heavy_Rain,Holi,1.0,43.02,55,Premium,1.71,73.56,1,13
IND_01495,Chennai,6,2,Dusty,Eid,2.1,9.28,82,Regular,1.54,30.01,1,10
IND_01496,Bangalore,18,2,Dusty,Diwali,13.7,28.5,10,Budget,1.94,757.47,1,24
IND_01497,Pune,18,3,Heavy_Rain,Eid,9.0,21.1,10,Regular,2.14,406.39,1,25
IND_01498,Ahmedabad,13,5,Dusty,Eid,1.5,19.69,18,Budget,2.04,60.25,0,21
IND_01499,Chennai,19,2,Humid,Regular,1.0,20.09,20,Regular,1.1,22.1,1,16
IND_01500,Hyderabad,18,3,Heavy_Rain,Holi,1.4,19.81,10,Budget,2.24,62.12,1,26
