hour,day_of_week,distance_km,base_fare,driver_supply,wait_time_mins,ride_completed,is_morning_peak,is_evening_peak,is_late_night,is_weekend,is_weekend_evening,hour_sin,hour_cos,dow_sin,dow_cos,weather_severity,is_rainy,is_heavy_rain,rain_x_peak,is_festival,festival_score,price_sensitivity,city_enc,weather_enc,special_event_enc,customer_segment_enc,surge_multiplier
2,1,11.0,16.82,84,12,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,5,2,2,0,2.16
13,5,28.2,12.58,31,20,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,5,1,2,1,1.84
14,7,1.0,22.86,27,19,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,3,2,1,0,1.72
9,3,1.5,10.03,44,21,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,5,1,1,1,1,3,1,7,2,0,1,2.66
20,4,2.8,8.86,39,20,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,3,3,0,2,0,0,2.06
14,7,3.3,16.52,20,18,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,5,2,2,0,1.52
10,7,1.2,19.79,43,15,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,4,1,0,1,0,0,3,1,5,3,0,1.31
16,5,2.6,17.15,31,21,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,7,1,2,0,2.06
11,4,2.9,21.25,21,18,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,5,1,1,0,1.72
16,1,1.0,11.85,17,17,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,4,3,3,0,1.27
18,2,1.7,10.84,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,1,2,2,2,1,2.08
22,7,5.8,13.5,41,18,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,1,5,2,2,1,1.87
9,6,1.0,10.8,41,15,1,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,3,4,3,3,0,1.38
14,6,2.4,14.22,18,22,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,2,1,2,1,2,2.27
9,3,1.4,26.26,53,16,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,6,1,1,2,1.65
21,6,1.8,27.03,33,18,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,3,2,3,2,0,2,1.63
13,6,2.6,24.59,36,20,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,3,1,1,0,1.95
6,4,4.4,21.57,74,11,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,7,1,1,2,1.69
20,5,2.2,23.77,22,19,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,3,2,2,0,1.75
13,3,3.7,21.23,25,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,4,2,2,2,1.6
12,1,26.2,18.83,21,16,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,0,4,3,0,1.19
13,5,3.8,32.86,32,23,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,1,3,1,0,1,2.4
18,3,1.5,32.81,10,23,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,1,3,2,2,1,1.76
16,2,3.7,17.99,25,23,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,1,6,2,0,1,2.34
16,2,1.7,13.39,15,23,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,1,5,2,0,1,2.49
15,6,1.0,23.27,24,19,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,4,1,0,0,0,0,3,1,5,3,0,1.42
9,3,4.7,22.93,39,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,2,2,2,2,2,1.85
21,1,1.6,27.28,35,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,7,1,2,2,1.6
14,4,2.6,12.26,33,19,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,3,1,2,0,0,1.73
7,3,1.8,9.36,58,13,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,0,1,2,2,1.66
8,7,6.1,8.47,46,16,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,0,1,2,0,1.74
20,6,4.6,36.14,35,24,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,1,6,2,1,1,2.77
21,6,1.3,21.96,40,18,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,3,2,2,0,1.71
18,4,2.2,15.35,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,2,6,2,1,2,2.12
16,5,3.3,29.28,22,19,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,3,1,0,0,1.71
22,5,1.8,17.36,28,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,4,1,2,2,1.65
20,2,2.5,8.14,34,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,0,1,2,0,1.76
21,4,1.0,18.08,20,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,6,1,0,2,1.71
12,7,2.1,23.13,31,18,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,2,2,1,2,1.67
17,6,2.3,39.5,20,23,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,6,1,2,2,2.09
18,5,3.9,17.74,10,24,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,3,2,5,2,0,2,1.91
13,7,2.8,19.45,19,22,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,5,1,1,2,2.32
2,5,1.2,19.85,94,7,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,3,1,4,3,0,1.13
12,6,1.3,33.39,27,20,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,3,1,0,0,2.01
9,3,27.0,29.41,52,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,2,3,2,1,2,1.91
0,2,3.9,12.95,59,13,1,0,0,1,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,0,2,2,0,1.82
19,6,1.6,24.94,18,20,1,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,7,1,1,2,1.86
9,4,1.0,24.61,53,16,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,3,3,1,2,0,0,1.55
12,2,6.2,14.56,28,22,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,1,5,1,2,1,2.38
14,1,2.7,21.56,34,21,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,3,5,1,0,0,2.02
18,5,1.2,22.33,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,2,1,1,2,1.9
13,4,16.0,11.57,20,20,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,4,1,1,0,1.9
13,1,12.6,20.08,27,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,1,1,1,0,1.69
11,2,10.1,21.81,37,19,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,7,1,2,2,1.9
10,6,2.1,11.76,35,16,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,3,3,7,2,0,0,1.54
0,3,28.5,10.49,64,15,1,0,0,1,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,2,2,1,2,2.24
17,6,1.0,25.76,18,26,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,2,6,1,0,2,2.66
15,7,10.8,13.51,22,20,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,7,1,1,2,1.8
19,1,12.1,21.49,19,20,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,2,5,2,0,2,1.76
14,5,1.6,17.79,34,21,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,0,1,1,2,2.02
19,6,2.5,13.0,18,19,1,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,4,2,1,0,1.64
20,5,5.9,20.68,23,21,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,3,1,2,2,2.12
12,4,1.0,8.1,22,18,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,1,2,1,1,1,1.7
8,3,1.4,15.95,55,16,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,5,1,2,2,1.79
8,3,4.3,14.88,54,16,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,3,5,2,1,0,1.86
7,2,4.0,10.75,64,15,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,2,7,2,0,2,1.95
2,6,15.0,24.16,95,11,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,4,1,1,2,1.92
17,1,1.0,13.69,11,18,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,1,5,0,3,1,1.12
0,7,2.1,20.88,69,12,1,0,0,1,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,1,3,1,0,1,1.55
9,4,3.1,13.33,50,20,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,0,1,1,0,2.47
20,7,2.4,15.85,39,20,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,3,3,2,1,0,1.91
23,4,12.2,24.88,57,18,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,7,2,1,2,2.25
20,3,3.7,29.18,29,21,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5,1,1,1,1,3,3,3,2,0,0,2.13
13,3,4.1,13.25,23,21,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,3,1,1,0,2.17
23,7,1.8,16.37,56,15,1,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,7,1,2,0,1.65
17,2,3.5,34.24,10,25,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,6,2,1,2,2.49
20,3,4.5,18.67,33,21,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,3,1,1,0,2.14
19,2,1.1,29.22,25,18,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,4,1,0,1,0,0,3,6,5,3,0,1.48
11,4,1.0,24.32,41,27,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,2,2,2,2,3.39
13,5,3.8,31.61,34,24,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,3,6,2,0,0,2.67
12,3,14.5,19.01,41,18,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,3,1,0,0,1.68
16,2,4.8,13.22,20,21,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,1,2,1,2,2.13
9,6,23.0,40.54,43,16,1,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,6,1,1,2,1.72
1,1,9.9,9.67,87,12,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,2,1,2,0,1.85
16,7,3.7,18.53,24,21,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,2,2,2,0,1.96
0,7,7.4,19.79,68,15,1,0,0,1,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,2,2,1,2,2.13
12,6,4.8,10.1,41,21,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,2,1,2,0,2,2.3
8,7,1.7,9.01,49,15,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,5,1,2,0,1.53
10,6,1.4,14.17,32,16,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,4,1,0,1,0,0,2,0,5,3,2,1.5
22,3,6.8,27.83,46,19,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,1,2,2,2,1.98
19,3,6.9,32.52,31,20,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,2,3,2,1,2,1.89
22,4,2.2,31.55,30,16,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2,0,0,0,0,0,2,6,3,3,2,1.38
12,5,1.3,23.15,37,20,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,4,1,0,0,2.02
18,2,3.9,14.53,10,23,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,5,2,1,2,1.72
21,4,10.9,13.58,31,21,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,2,1,2,1,2,2.12
6,3,2.3,10.01,76,10,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,0,1,2,0,1.59
18,2,1.1,12.82,10,21,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,1,5,3,3,1,1.32
9,4,2.3,8.55,51,20,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,5,1,1,0,2.41
15,3,2.4,21.42,12,20,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,7,1,1,2,1.67
10,2,3.7,27.48,41,17,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,7,2,1,0,1.78
17,6,4.6,18.53,15,24,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,1,0,2,1,1,2.21
11,3,1.7,23.83,26,20,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,3,1,0,0,1.98
17,4,1.0,27.21,10,20,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2,0,0,0,0,0,2,3,3,3,2,1.49
15,1,3.2,13.23,10,21,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,0,2,1,2,1.93
15,2,1.6,21.47,11,24,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,2,1,2,0,2,2.42
23,4,29.5,11.12,56,15,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,1,1,0,2,1.76
10,3,4.9,41.36,49,21,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,6,1,0,0,2.57
15,3,1.0,9.22,28,19,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,2,0,3,3,2,1.45
16,2,1.5,22.46,24,23,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,2,1,1,0,2,2.35
2,1,1.0,17.29,75,8,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,3,3,3,0,1.2
18,5,6.3,24.7,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,3,3,7,2,0,0,1.83
13,4,1.9,14.14,16,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,3,2,1,2,1.75
10,2,8.3,18.92,43,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,2,7,1,0,2,1.8
1,7,3.8,17.26,85,12,1,0,0,1,1,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,0,1,2,2,1.75
21,7,18.4,15.09,37,20,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,5,1,1,1,1,3,3,1,2,0,0,1.93
18,3,2.5,8.09,10,25,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,2,4,2,1,2,2.1
18,2,1.3,19.69,10,23,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,4,1,2,0,1.72
23,5,1.0,12.44,63,13,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,2,2,3,3,2,1.4
13,6,3.8,23.34,31,19,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,7,1,1,2,1.76
2,6,1.3,10.3,87,17,1,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,0,1,1,0,3.09
11,5,1.9,29.2,24,19,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,3,1,1,1,1.75
18,2,1.9,23.94,10,32,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,3,3,7,2,0,0,3.5
10,1,31.8,30.93,32,22,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,3,1,1,0,2.77
18,3,7.0,8.2,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,3,5,2,1,0,2.12
18,3,3.5,20.1,10,27,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,1,1,1,1,3,2,2,2,0,2,2.51
19,7,3.0,11.31,14,22,0,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,3,2,2,1,0,2.12
22,5,2.7,44.27,37,19,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,2,6,2,2,2,1.89
13,7,8.4,20.14,18,21,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,7,2,1,2,2.04
21,7,1.8,12.21,26,18,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,2,5,1,0,2,1.66
21,5,1.5,19.92,23,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,7,1,0,0,1.62
16,7,16.1,13.78,31,21,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,1,2,2,1,1,1.96
10,1,2.1,19.8,37,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,2,1,1,0,1.78
8,1,1.9,15.86,46,14,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4,1,0,1,0,0,3,0,5,3,0,1.33
19,1,2.1,19.51,24,21,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,3,4,2,2,0,2.04
11,5,1.4,36.02,23,17,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,3,6,3,3,0,1.38
8,6,20.0,8.14,44,16,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,5,2,2,0,1.84
23,7,2.1,11.11,50,13,1,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,3,2,5,3,0,1.42
14,2,18.6,22.84,22,21,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,3,4,2,0,0,2.04
11,3,1.0,9.34,23,17,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,4,1,0,0,0,0,3,5,5,3,0,1.39
8,7,2.1,14.98,49,14,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,4,1,0,1,0,0,2,0,5,3,2,1.41
22,5,4.5,18.68,42,18,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,0,1,2,0,1.81
12,4,8.0,20.75,34,20,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,2,4,2,0,2,1.95
11,1,3.3,30.07,35,22,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,6,1,1,2,2.41
17,4,1.6,11.1,13,21,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,2,0,2,0,2,1.72
13,4,1.3,12.42,23,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,5,1,0,2,1.72
16,5,1.0,12.49,27,18,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,3,5,3,3,0,1.36
7,5,3.9,12.48,72,13,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,5,1,2,0,1.63
11,1,2.8,21.84,33,17,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,4,1,0,2,1.53
20,5,2.4,19.46,23,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,3,3,1,2,0,0,1.79
18,3,4.4,18.78,10,23,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,5,1,2,2,1.76
22,1,18.2,27.88,41,18,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5,1,1,0,1,3,2,3,2,0,2,1.81
